topo_id,map_name,scale,extent,date_on_map,content_year,imprint_year,aerial_photo_year,photo_revision_year,field_check_year,edit_year,photo_inspection_year,survey_year,woodland_tint,scanner_resolution,datum,projection,west,south,east,north,in_tier1,size_bytes,rights,geotiff_url,metadata_url,sciencebase_url,source_id
CA_Foresthill_290603_1949_24000,Foresthill,24000,7.5 x 7.5 minute,1949,1949,1963,1946,,1949,,,,Y,600 PPI,NAD27,Polyconic,-120.875,39.0,-120.75,39.125,false,11799821,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Foresthill_290603_1949_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Foresthill_290603_1949_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2db6e4b00f54eb3ce0d0,5a8a2db6e4b00f54eb3ce0d0
CA_Foresthill_290604_1951_24000,Foresthill,24000,7.5 x 7.5 minute,1951,1951,1951,1946,,1949,,,,Y,600 PPI,NAD27,Polyconic,-120.875,39.0,-120.75,39.125,false,11597201,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Foresthill_290604_1951_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Foresthill_290604_1951_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2db6e4b00f54eb3ce0d6,5a8a2db6e4b00f54eb3ce0d6
CA_Foresthill_101444_2000_24000,Foresthill,24000,7.5 x 7.5 minute,2000,2000,2003,1998,,,2000,,,Y,600 PPI,NAD27,Lambert Conformal Conic,-120.875,39.0,-120.75,39.125,false,13912844,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Foresthill_101444_2000_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Foresthill_101444_2000_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2db5e4b00f54eb3ce0b9,5a8a2db5e4b00f54eb3ce0b9
CA_French_Corral_290690_1948_24000,French Corral,24000,7.5 x 7.5 minute,1948,1948,1961,1947,,1948,,,,Y,600 PPI,NAD27,Polyconic,-121.25,39.25,-121.125,39.375,false,13418143,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_French%20Corral_290690_1948_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_French_Corral_290690_1948_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2ddae4b00f54eb3ce4ba,5a8a2ddae4b00f54eb3ce4ba
CA_French_Corral_290691_1948_24000,French Corral,24000,7.5 x 7.5 minute,1948,1948,1967,1947,,1948,,,,Y,600 PPI,NAD27,Polyconic,-121.25,39.25,-121.125,39.375,false,13347043,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_French%20Corral_290691_1948_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_French_Corral_290691_1948_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2ddae4b00f54eb3ce4be,5a8a2ddae4b00f54eb3ce4be
CA_French_Corral_290693_1948_24000,French Corral,24000,7.5 x 7.5 minute,1948,1969,1971,1969,1969,1948,,,,Y,600 PPI,NAD27,Polyconic,-121.25,39.25,-121.125,39.375,false,13860061,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_French%20Corral_290693_1948_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_French_Corral_290693_1948_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2ddae4b00f54eb3ce4cb,5a8a2ddae4b00f54eb3ce4cb
CA_French_Corral_290694_1948_24000,French Corral,24000,7.5 x 7.5 minute,1948,1969,1977,1969,1969,1948,,,,Y,600 PPI,NAD27,Polyconic,-121.25,39.25,-121.125,39.375,false,13418827,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_French%20Corral_290694_1948_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_French_Corral_290694_1948_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2ddae4b00f54eb3ce4d1,5a8a2ddae4b00f54eb3ce4d1
CA_French_Corral_290692_1950_24000,French Corral,24000,7.5 x 7.5 minute,1950,1950,1950,1947,,1948,,,,Y,600 PPI,NAD27,Polyconic,-121.25,39.25,-121.125,39.375,false,11759567,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_French%20Corral_290692_1950_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_French_Corral_290692_1950_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2ddae4b00f54eb3ce4c3,5a8a2ddae4b00f54eb3ce4c3
CA_French_Corral_290688_1995_24000,French Corral,24000,7.5 x 7.5 minute,1995,1995,1995,1987,,1990,1995,,,Y,600 PPI,NAD27,Lambert Conformal Conic,-121.25,39.25,-121.125,39.375,false,13071644,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_French%20Corral_290688_1995_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_French_Corral_290688_1995_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2ddae4b00f54eb3ce4b6,5a8a2ddae4b00f54eb3ce4b6
CA_French_Corral_102186_2000_24000,French Corral,24000,7.5 x 7.5 minute,2000,2000,2003,1995,,,2000,,,Y,600 PPI,NAD27,Lambert Conformal Conic,-121.25,39.25,-121.125,39.375,false,14394016,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_French%20Corral_102186_2000_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_French_Corral_102186_2000_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2ddae4b00f54eb3ce4b2,5a8a2ddae4b00f54eb3ce4b2
CA_Georgetown_102218_1949_24000,Georgetown,24000,7.5 x 7.5 minute,1949,1973,1975,1973,1973,,,,,Y,600 PPI,NAD27,Polyconic,-120.875,38.875,-120.75,39.0,false,13722427,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Georgetown_102218_1949_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Georgetown_102218_1949_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2e01e4b00f54eb3ce8d3,5a8a2e01e4b00f54eb3ce8d3
CA_Georgetown_290792_1949_24000,Georgetown,24000,7.5 x 7.5 minute,1949,1949,1954,1946,,1949,,,,Y,600 PPI,NAD27,Polyconic,-120.875,38.875,-120.75,39.0,false,11136200,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Georgetown_290792_1949_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Georgetown_290792_1949_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2e02e4b00f54eb3ce8dc,5a8a2e02e4b00f54eb3ce8dc
CA_Georgetown_290793_1949_24000,Georgetown,24000,7.5 x 7.5 minute,1949,1949,1969,1946,,1949,,,,Y,600 PPI,NAD27,Polyconic,-120.875,38.875,-120.75,39.0,false,10742848,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Georgetown_290793_1949_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Georgetown_290793_1949_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2e02e4b00f54eb3ce8e2,5a8a2e02e4b00f54eb3ce8e2
CA_Georgetown_465681_1949_24000,Georgetown,24000,7.5 x 7.5 minute,1949,1949,1954,1946,,1949,,,,N,600 PPI,NAD27,Polyconic,-120.875,38.875,-120.75,39.0,false,9711086,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Georgetown_465681_1949_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Georgetown_465681_1949_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5d2954c7e4b038fabe1d1201,5d2954c7e4b038fabe1d1201
CA_Georgetown_290794_1950_24000,Georgetown,24000,7.5 x 7.5 minute,1950,1950,,1946,,1949,,,,Y,600 PPI,NAD27,Polyconic,-120.875,38.875,-120.75,39.0,false,11917575,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Georgetown_290794_1950_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Georgetown_290794_1950_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2e02e4b00f54eb3ce8eb,5a8a2e02e4b00f54eb3ce8eb
CA_Gold_Hill_102242_1954_24000,Gold Hill,24000,7.5 x 7.5 minute,1954,1973,1976,1973,1973,,,,,Y,600 PPI,NAD27,Polyconic,-121.25,38.875,-121.125,39.0,false,12620817,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Gold%20Hill_102242_1954_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Gold_Hill_102242_1954_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2e26e4b00f54eb3cec88,5a8a2e26e4b00f54eb3cec88
CA_Gold_Hill_290886_1954_24000,Gold Hill,24000,7.5 x 7.5 minute,1954,1954,1955,1952,,1954,,,,Y,600 PPI,NAD27,Polyconic,-121.25,38.875,-121.125,39.0,false,11829269,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Gold%20Hill_290886_1954_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Gold_Hill_290886_1954_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2e26e4b00f54eb3cec8c,5a8a2e26e4b00f54eb3cec8c
CA_Gold_Hill_290887_1954_24000,Gold Hill,24000,7.5 x 7.5 minute,1954,1954,1963,1952,,1954,,,,Y,600 PPI,NAD27,Polyconic,-121.25,38.875,-121.125,39.0,false,11870526,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Gold%20Hill_290887_1954_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Gold_Hill_290887_1954_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2e27e4b00f54eb3cec95,5a8a2e27e4b00f54eb3cec95
CA_Gold_Hill_290888_1954_24000,Gold Hill,24000,7.5 x 7.5 minute,1954,1973,1976,1973,1973,1954,,,,Y,600 PPI,NAD27,Polyconic,-121.25,38.875,-121.125,39.0,false,10683778,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Gold%20Hill_290888_1954_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Gold_Hill_290888_1954_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2e27e4b00f54eb3cec9d,5a8a2e27e4b00f54eb3cec9d
CA_Granite_Chief_290941_1953_24000,Granite Chief,24000,7.5 x 7.5 minute,1953,1953,1957,1948,,1953,,,,Y,600 PPI,NAD27,Polyconic,-120.375,39.125,-120.25,39.25,false,12285796,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Granite%20Chief_290941_1953_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Granite_Chief_290941_1953_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2e3de4b00f54eb3ceec5,5a8a2e3de4b00f54eb3ceec5
CA_Granite_Chief_290942_1953_24000,Granite Chief,24000,7.5 x 7.5 minute,1953,1953,1955,1948,,1953,,,,Y,600 PPI,NAD27,Polyconic,-120.375,39.125,-120.25,39.25,false,12105819,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Granite%20Chief_290942_1953_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Granite_Chief_290942_1953_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2e3de4b00f54eb3ceecd,5a8a2e3de4b00f54eb3ceecd
CA_Granite_Chief_290943_1953_24000,Granite Chief,24000,7.5 x 7.5 minute,1953,1953,,1948,,1953,,,,Y,600 PPI,NAD27,Polyconic,-120.375,39.125,-120.25,39.25,false,10330554,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Granite%20Chief_290943_1953_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Granite_Chief_290943_1953_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2e3de4b00f54eb3ceed4,5a8a2e3de4b00f54eb3ceed4
CA_Granite_Chief_290944_1953_24000,Granite Chief,24000,7.5 x 7.5 minute,1953,1979,1980,1976,1979,1953,1979,,,Y,600 PPI,NAD27,Polyconic,-120.375,39.125,-120.25,39.25,false,10204531,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Granite%20Chief_290944_1953_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Granite_Chief_290944_1953_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2e3de4b00f54eb3ceeda,5a8a2e3de4b00f54eb3ceeda
CA_Granite_Chief_290945_1953_24000,Granite Chief,24000,7.5 x 7.5 minute,1953,1979,1980,1976,1979,1953,1979,,,Y,600 PPI,NAD27,Polyconic,-120.375,39.125,-120.25,39.25,false,12330243,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Granite%20Chief_290945_1953_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Granite_Chief_290945_1953_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2e3de4b00f54eb3ceee1,5a8a2e3de4b00f54eb3ceee1
CA_Granite_Chief_102254_2000_24000,Granite Chief,24000,7.5 x 7.5 minute,2000,2000,2003,1998,,,2000,,,Y,600 PPI,NAD27,Lambert Conformal Conic,-120.375,39.125,-120.25,39.25,false,14210595,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Granite%20Chief_102254_2000_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Granite_Chief_102254_2000_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2e3de4b00f54eb3ceebd,5a8a2e3de4b00f54eb3ceebd
CA_Graniteville_290949_1982_24000,Graniteville,24000,7.5 x 7.5 minute,1982,1982,1986,1974,,1975,1982,,,Y,600 PPI,NAD27,Lambert Conformal Conic,-120.75,39.375,-120.625,39.5,false,11025580,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Graniteville_290949_1982_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Graniteville_290949_1982_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2e3fe4b00f54eb3cef06,5a8a2e3fe4b00f54eb3cef06
CA_Graniteville_290950_1982_24000,Graniteville,24000,7.5 x 7.5 minute,1982,1982,1986,1974,,1975,1982,,,Y,600 PPI,NAD27,Lambert Conformal Conic,-120.75,39.375,-120.625,39.5,false,11039383,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Graniteville_290950_1982_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Graniteville_290950_1982_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2e3fe4b00f54eb3cef0c,5a8a2e3fe4b00f54eb3cef0c
CA_Graniteville_290951_1982_24000,Graniteville,24000,7.5 x 7.5 minute,1982,1982,1986,1974,,1975,1982,,,Y,600 PPI,NAD27,Lambert Conformal Conic,-120.75,39.375,-120.625,39.5,false,10256010,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Graniteville_290951_1982_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Graniteville_290951_1982_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2e3fe4b00f54eb3cef13,5a8a2e3fe4b00f54eb3cef13
CA_Graniteville_290953_1982_24000,Graniteville,24000,7.5 x 7.5 minute,1982,1982,1982,1974,,1975,1982,,,Y,600 PPI,NAD27,Lambert Conformal Conic,-120.75,39.375,-120.625,39.5,false,9983202,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Graniteville_290953_1982_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Graniteville_290953_1982_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2e40e4b00f54eb3cef1c,5a8a2e40e4b00f54eb3cef1c
CA_Graniteville_102257_2000_24000,Graniteville,24000,7.5 x 7.5 minute,2000,2000,2003,1998,,,2000,,,Y,600 PPI,NAD27,Lambert Conformal Conic,-120.75,39.375,-120.625,39.5,false,13920790,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Graniteville_102257_2000_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Graniteville_102257_2000_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2e3ee4b00f54eb3ceefa,5a8a2e3ee4b00f54eb3ceefa
CA_Grass_Valley_290964_1949_24000,Grass Valley,24000,7.5 x 7.5 minute,1949,1949,1954,1947,,1949,,,,Y,600 PPI,NAD27,Polyconic,-121.125,39.125,-121.0,39.25,false,13484525,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Grass%20Valley_290964_1949_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Grass_Valley_290964_1949_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2e42e4b00f54eb3cef5a,5a8a2e42e4b00f54eb3cef5a
CA_Grass_Valley_290965_1949_24000,Grass Valley,24000,7.5 x 7.5 minute,1949,1949,1968,1947,,1949,,,,Y,600 PPI,NAD27,Polyconic,-121.125,39.125,-121.0,39.25,false,12694800,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Grass%20Valley_290965_1949_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Grass_Valley_290965_1949_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2e43e4b00f54eb3cef5f,5a8a2e43e4b00f54eb3cef5f
CA_Grass_Valley_290967_1949_24000,Grass Valley,24000,7.5 x 7.5 minute,1949,1973,1976,1973,1973,1949,,,,Y,600 PPI,NAD27,Polyconic,-121.125,39.125,-121.0,39.25,false,13250312,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Grass%20Valley_290967_1949_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Grass_Valley_290967_1949_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2e43e4b00f54eb3cef67,5a8a2e43e4b00f54eb3cef67
CA_Grass_Valley_290966_1950_24000,Grass Valley,24000,7.5 x 7.5 minute,1950,1950,1950,1947,,1949,,,,Y,600 PPI,NAD27,Polyconic,-121.125,39.125,-121.0,39.25,false,13467089,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Grass%20Valley_290966_1950_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Grass_Valley_290966_1950_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2e43e4b00f54eb3cef63,5a8a2e43e4b00f54eb3cef63
CA_Grass_Valley_290961_1995_24000,Grass Valley,24000,7.5 x 7.5 minute,1995,1995,1995,1987,,1990,1995,,,Y,600 PPI,NAD27,Lambert Conformal Conic,-121.125,39.125,-121.0,39.25,false,14007784,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Grass%20Valley_290961_1995_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Grass_Valley_290961_1995_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2e41e4b00f54eb3cef47,5a8a2e41e4b00f54eb3cef47
CA_Grass_Valley_290962_1995_24000,Grass Valley,24000,7.5 x 7.5 minute,1995,1995,1995,1987,,1990,1995,,,Y,600 PPI,NAD27,Lambert Conformal Conic,-121.125,39.125,-121.0,39.25,false,13647372,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Grass%20Valley_290962_1995_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Grass_Valley_290962_1995_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2e42e4b00f54eb3cef4d,5a8a2e42e4b00f54eb3cef4d
CA_Grass_Valley_290963_1998_24000,Grass Valley,24000,7.5 x 7.5 minute,1998,1998,2002,1987,,,,1998,,Y,600 PPI,NAD27,Transverse Mercator,-121.125,39.125,-121.0,39.25,false,13873545,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Grass%20Valley_290963_1998_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Grass_Valley_290963_1998_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2e42e4b00f54eb3cef53,5a8a2e42e4b00f54eb3cef53
CA_Greek_Store_290999_1952_24000,Greek Store,24000,7.5 x 7.5 minute,1952,1952,1954,1948,,1952,,,,Y,600 PPI,NAD27,Polyconic,-120.625,39.0,-120.5,39.125,false,12442509,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Greek%20Store_290999_1952_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Greek_Store_290999_1952_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2e53e4b00f54eb3cf0ea,5a8a2e53e4b00f54eb3cf0ea
CA_Greek_Store_291000_1952_24000,Greek Store,24000,7.5 x 7.5 minute,1952,1952,1963,1948,,1952,,,,Y,600 PPI,NAD27,Polyconic,-120.625,39.0,-120.5,39.125,false,11940548,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Greek%20Store_291000_1952_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Greek_Store_291000_1952_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2e54e4b00f54eb3cf0f3,5a8a2e54e4b00f54eb3cf0f3
CA_Greek_Store_291001_1952_24000,Greek Store,24000,7.5 x 7.5 minute,1952,1973,1975,1973,1973,1952,,,,Y,600 PPI,NAD27,Polyconic,-120.625,39.0,-120.5,39.125,false,11112548,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Greek%20Store_291001_1952_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Greek_Store_291001_1952_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2e55e4b00f54eb3cf0fa,5a8a2e55e4b00f54eb3cf0fa
CA_Greek_Store_291002_1952_24000,Greek Store,24000,7.5 x 7.5 minute,1952,1973,1975,1973,1973,1952,,,,Y,600 PPI,NAD27,Polyconic,-120.625,39.0,-120.5,39.125,false,12657401,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Greek%20Store_291002_1952_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Greek_Store_291002_1952_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2e55e4b00f54eb3cf103,5a8a2e55e4b00f54eb3cf103
CA_Greek_Store_290998_2000_24000,Greek Store,24000,7.5 x 7.5 minute,2000,2000,2003,1998,,,2000,,,Y,600 PPI,NAD27,Lambert Conformal Conic,-120.625,39.0,-120.5,39.125,false,15057509,public_domain,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/CA/CA_Greek%20Store_290998_2000_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/CA/24000/CA_Greek_Store_290998_2000_24000_geo.xml,https://www.sciencebase.gov/catalog/item/5a8a2e53e4b00f54eb3cf0e4,5a8a2e53e4b00f54eb3cf0e4
